GENE	EVENT	LENGTH	Huvec1_1	Huvec1_1-Q	Huvec2_1	Huvec2_1-Q	HepG2_1_1	HepG2_1_1-Q	HepG2_2_1	HepG2_2_1-Q
RHBDF1	HsaALTA0007155-3/3	48	99.90	Pass	100.00	Pass	100.00	Fail	100.00	Fail
RHBDF1	HsaALTA0007156-1/2	0	0.00	Fail	0.00	Fail	0.00	Fail	0.00	Fail
RHBDF1	HsaALTA0007156-2/2	26	100.00	Fail	100.00	Fail	100.00	Fail	100.00	Fail
RHBDF1	HsaALTA0007157-1/2	0	4.93	Pass	5.68	Pass	3.57	Pass	1.72	Pass
RHBDF1	HsaALTA0007157-2/2	34	95.07	Pass	94.32	Pass	96.43	Pass	98.28	Pass
RHBDF1	HsaALTA0007158-1/2	0	99.70	Pass	99.63	Pass	98.59	Pass	100.00	Pass
RHBDF1	HsaALTA0007158-2/2	122	0.30	Pass	0.37	Pass	1.41	Pass	0.00	Pass
RHBDF1	HsaALTA0007159-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
RHBDF1	HsaALTA0007159-2/2	3	NA	Fail	NA	Fail	NA	Fail	NA	Fail
CACNA2D2	HsaALTA0001411-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
CACNA2D2	HsaALTA0001411-2/2	3	NA	Fail	NA	Fail	NA	Fail	NA	Fail
CACNA2D2	HsaALTA0001412-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
CACNA2D2	HsaALTA0001412-2/2	6	NA	Fail	NA	Fail	NA	Fail	NA	Fail
BAIAP3	HsaALTA0000880-1/2	0	NA	Fail	NA	Fail	83.33	Fail	87.50	Fail
BAIAP3	HsaALTA0000880-2/2	51	NA	Fail	NA	Fail	16.67	Fail	12.50	Fail
BAIAP3	HsaALTA0000881-1/2	0	NA	Fail	NA	Fail	0.00	Fail	0.00	Fail
BAIAP3	HsaALTA0000881-2/2	69	NA	Fail	NA	Fail	100.00	Fail	100.00	Fail
C16orf42	HsaALTA0001089-1/2	0	0.76	Pass	0.00	Pass	1.78	Pass	0.00	Pass
C16orf42	HsaALTA0001089-2/2	4	99.24	Pass	100.00	Pass	98.22	Pass	100.00	Pass
MYLIP	HsaALTA0005490-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
MYLIP	HsaALTA0005490-2/2	5	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
PSMB1	HsaALTA0006763-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
PSMB1	HsaALTA0006763-2/2	9	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
SYN1	HsaALTA0008392-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
SYN1	HsaALTA0008392-2/2	38	NA	Fail	NA	Fail	NA	Fail	NA	Fail
CDK11A	HsaALTA0001722-1/2	0	0.00	Fail	NA	Fail	NA	Fail	0.00	Fail
CDK11A	HsaALTA0001722-2/2	2	100.00	Fail	NA	Fail	NA	Fail	100.00	Fail
NADK	HsaALTA0005538-1/2	0	78.25	Fail	49.30	Fail	73.94	Fail	46.23	Fail
NADK	HsaALTA0005538-2/2	1	21.75	Fail	50.70	Fail	26.06	Fail	53.77	Fail
SPAG9	HsaALTA0008139-1/2	0	100.00	Fail	100.00	Fail	100.00	Pass	100.00	Pass
SPAG9	HsaALTA0008139-2/2	1	0.00	Fail	0.00	Fail	0.00	Pass	0.00	Pass
SPAG9	HsaALTA0008140-1/2	0	100.00	Pass	100.00	Fail	99.02	Pass	97.83	Pass
SPAG9	HsaALTA0008140-2/2	3	0.00	Pass	0.00	Fail	0.98	Pass	2.17	Pass
SPAG9	HsaALTA0008141-1/2	0	7.27	Pass	0.00	Pass	3.18	Pass	4.23	Pass
SPAG9	HsaALTA0008141-2/2	45	92.73	Pass	100.00	Pass	96.82	Pass	95.77	Pass
SPAG9	HsaALTA0008142-1/2	0	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
SPAG9	HsaALTA0008142-2/2	1	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
AASS	HsaALTA0000021-1/2	0	3.21	Pass	0.00	Fail	0.00	Pass	0.00	Fail
AASS	HsaALTA0000021-2/2	22	96.79	Pass	100.00	Fail	100.00	Pass	100.00	Fail
MGST1	HsaALTA0005183-1/2	0	0.00	Pass	0.22	Pass	0.00	Pass	0.64	Pass
MGST1	HsaALTA0005183-2/2	7	100.00	Pass	99.78	Pass	100.00	Pass	99.36	Pass
ST3GAL1	HsaALTA0008248-1/2	0	0.00	Fail	0.00	Fail	0.00	Fail	NA	Fail
ST3GAL1	HsaALTA0008248-2/2	4	100.00	Fail	100.00	Fail	100.00	Fail	NA	Fail
IL32	HsaALTA0004263-1/3	0	55.56	Fail	0.00	Fail	0.00	Fail	0.00	Fail
IL32	HsaALTA0004263-2/3	4	0.00	Fail	0.00	Fail	0.00	Fail	0.00	Fail
IL32	HsaALTA0004263-3/3	21	44.44	Fail	100.00	Fail	100.00	Fail	100.00	Fail
IL32	HsaALTA0004264-1/2	0	79.06	Pass	80.92	Pass	91.27	Pass	87.20	Pass
IL32	HsaALTA0004264-2/2	3	20.94	Pass	19.08	Pass	8.73	Pass	12.80	Pass
PKD1	HsaALTA0006343-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
PKD1	HsaALTA0006343-2/2	291	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
PKD1	HsaALTA0006344-1/2	0	0.00	Pass	0.00	Pass	2.48	Fail	0.00	Pass
PKD1	HsaALTA0006344-2/2	6	100.00	Pass	100.00	Pass	97.52	Fail	100.00	Pass
PKD1	HsaALTA0006345-1/2	0	30.14	Pass	34.15	Pass	46.37	Pass	38.75	Pass
PKD1	HsaALTA0006345-2/2	3	69.86	Pass	65.85	Pass	53.63	Pass	61.25	Pass
PKD1	HsaALTA0006346-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
PKD1	HsaALTA0006346-2/2	4	NA	Fail	NA	Fail	NA	Fail	NA	Fail
MED24	HsaALTA0005109-1/3	0	38.66	Pass	42.50	Pass	51.16	Pass	55.17	Pass
MED24	HsaALTA0005109-2/3	22	60.31	Pass	56.25	Pass	48.84	Pass	44.83	Pass
MED24	HsaALTA0005109-3/3	44	1.03	Pass	1.25	Pass	0.00	Pass	0.00	Pass
MED24	HsaALTA0005110-1/2	0	99.05	Pass	98.02	Pass	97.04	Pass	96.10	Pass
MED24	HsaALTA0005110-2/2	129	0.95	Pass	1.98	Pass	2.96	Pass	3.90	Pass
MED24	HsaALTA0005111-1/2	0	99.48	Pass	99.73	Pass	93.93	Pass	95.73	Pass
MED24	HsaALTA0005111-2/2	77	0.52	Pass	0.27	Pass	6.07	Pass	4.27	Pass
RHOBTB2	HsaALTA0007164-1/2	0	NA	Fail	NA	Fail	100.00	Fail	100.00	Fail
RHOBTB2	HsaALTA0007164-2/2	37	NA	Fail	NA	Fail	0.00	Fail	0.00	Fail
HEATR5B	HsaALTA0003946-1/2	0	0.00	Fail	NA	Fail	NA	Fail	0.00	Fail
HEATR5B	HsaALTA0003946-2/2	5	100.00	Fail	NA	Fail	NA	Fail	100.00	Fail
HEATR5B	HsaALTA0003947-1/2	0	7.25	Pass	3.53	Pass	2.09	Pass	13.31	Pass
HEATR5B	HsaALTA0003947-2/2	3	92.75	Pass	96.47	Pass	97.91	Pass	86.69	Pass
SEC62	HsaALTA0007583-1/3	0	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
SEC62	HsaALTA0007583-2/3	47	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
SEC62	HsaALTA0007583-3/3	70	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
RPS20	HsaALTA0007374-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
RPS20	HsaALTA0007374-2/2	9	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
CSDE1	HsaALTA0002187-1/2	0	0.00	Fail	0.00	Fail	0.00	Fail	NA	Fail
CSDE1	HsaALTA0002187-2/2	49	100.00	Fail	100.00	Fail	100.00	Fail	NA	Fail
CSDE1	HsaALTA0002188-1/2	0	2.76	Pass	1.14	Pass	1.23	Pass	1.15	Pass
CSDE1	HsaALTA0002188-2/2	3	97.24	Pass	98.86	Pass	98.77	Pass	98.85	Pass
CSDE1	HsaALTA0002189-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.25	Pass
CSDE1	HsaALTA0002189-2/2	80	100.00	Pass	100.00	Pass	100.00	Pass	99.75	Pass
CSDE1	HsaALTA0002190-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
CSDE1	HsaALTA0002190-2/2	165	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
CSDE1	HsaALTA0002191-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.27	Pass
CSDE1	HsaALTA0002191-2/2	18	100.00	Pass	100.00	Pass	100.00	Pass	99.73	Pass
CSDE1	HsaALTA0002192-1/2	0	0.00	Pass	0.00	Pass	0.43	Pass	0.00	Pass
CSDE1	HsaALTA0002192-2/2	4	100.00	Pass	100.00	Pass	99.57	Pass	100.00	Pass
REV3L	HsaALTA0007113-1/2	0	NA	Fail	NA	Fail	NA	Fail	100.00	Fail
REV3L	HsaALTA0007113-2/2	3	NA	Fail	NA	Fail	NA	Fail	0.00	Fail
REV3L	HsaALTA0007114-1/2	0	0.00	Fail	NA	Fail	0.00	Fail	0.00	Fail
REV3L	HsaALTA0007114-2/2	3	100.00	Fail	NA	Fail	100.00	Fail	100.00	Fail
TRAF3IP3	HsaALTA0008932-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
TRAF3IP3	HsaALTA0008932-2/2	59	NA	Fail	NA	Fail	NA	Fail	NA	Fail
TRAF3IP3	HsaALTA0008933-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
TRAF3IP3	HsaALTA0008933-2/2	2	NA	Fail	NA	Fail	NA	Fail	NA	Fail
TRAF3IP3	HsaALTA0008934-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
TRAF3IP3	HsaALTA0008934-2/2	5	NA	Fail	NA	Fail	NA	Fail	NA	Fail
POMT2	HsaALTA0006546-1/2	0	75.00	Fail	75.00	Fail	63.64	Fail	28.57	Fail
POMT2	HsaALTA0006546-2/2	36	25.00	Fail	25.00	Fail	36.36	Fail	71.43	Fail
MLXIPL	HsaALTA0005265-1/2	0	NA	Fail	NA	Fail	44.91	Pass	39.39	Pass
MLXIPL	HsaALTA0005265-2/2	3	NA	Fail	NA	Fail	55.09	Pass	60.61	Pass
MLXIPL	HsaALTA0005266-1/2	0	NA	Fail	NA	Fail	0.00	Pass	2.50	Pass
MLXIPL	HsaALTA0005266-2/2	57	NA	Fail	NA	Fail	100.00	Pass	97.50	Pass
MLXIPL	HsaALTA0005267-1/3	0	NA	Fail	NA	Fail	0.00	Pass	0.00	Pass
MLXIPL	HsaALTA0005267-2/3	20	NA	Fail	NA	Fail	0.55	Pass	0.00	Pass
MLXIPL	HsaALTA0005267-3/3	49	NA	Fail	NA	Fail	99.45	Pass	100.00	Pass
MLXIPL	HsaALTA0005268-1/2	0	NA	Fail	NA	Fail	2.93	Pass	0.00	Pass
MLXIPL	HsaALTA0005268-2/2	186	NA	Fail	NA	Fail	97.07	Pass	100.00	Pass
BAZ1B	HsaALTA0000910-1/2	0	100.00	Fail	100.00	Fail	NA	Fail	100.00	Fail
BAZ1B	HsaALTA0000910-2/2	24	0.00	Fail	0.00	Fail	NA	Fail	0.00	Fail
C1orf124	HsaALTA0001165-1/2	0	100.00	Pass	100.00	Pass	100.00	Fail	100.00	Fail
C1orf124	HsaALTA0001165-2/2	120	0.00	Pass	0.00	Pass	0.00	Fail	0.00	Fail
METTL13	HsaALTA0005139-1/2	0	0.00	Pass	2.21	Pass	0.00	Pass	0.00	Pass
METTL13	HsaALTA0005139-2/2	5	100.00	Pass	97.79	Pass	100.00	Pass	100.00	Pass
METTL13	HsaALTA0005140-1/2	0	0.53	Pass	0.59	Pass	0.00	Pass	0.00	Pass
METTL13	HsaALTA0005140-2/2	8	99.47	Pass	99.41	Pass	100.00	Pass	100.00	Pass
DYRK4	HsaALTA0002709-1/2	0	0.00	Pass	0.00	Pass	0.67	Pass	0.00	Pass
DYRK4	HsaALTA0002709-2/2	37	100.00	Pass	100.00	Pass	99.33	Pass	100.00	Pass
ZNF207	HsaALTA0009759-1/2	0	0.27	Pass	0.20	Pass	0.56	Pass	0.26	Pass
ZNF207	HsaALTA0009759-2/2	4	99.73	Pass	99.80	Pass	99.44	Pass	99.74	Pass
UQCRC1	HsaALTA0009311-1/2	0	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
UQCRC1	HsaALTA0009311-2/2	1	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
UQCRC1	HsaALTA0009312-1/2	0	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
UQCRC1	HsaALTA0009312-2/2	6	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
UQCRC1	HsaALTA0009313-1/2	0	99.94	Pass	100.00	Pass	100.00	Pass	100.00	Pass
UQCRC1	HsaALTA0009313-2/2	1	0.06	Pass	0.00	Pass	0.00	Pass	0.00	Pass
CD9	HsaALTA0001679-1/2	0	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
CD9	HsaALTA0001679-2/2	1	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
HHATL	HsaALTA0003987-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
HHATL	HsaALTA0003987-2/2	29	NA	Fail	NA	Fail	NA	Fail	NA	Fail
NCAPD2	HsaALTA0005578-1/2	0	0.00	Fail	NA	Fail	NA	Fail	NA	Fail
NCAPD2	HsaALTA0005578-2/2	25	100.00	Fail	NA	Fail	NA	Fail	NA	Fail
NCAPD2	HsaALTA0005579-1/3	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
NCAPD2	HsaALTA0005579-2/3	14	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
NCAPD2	HsaALTA0005579-3/3	23	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
IFFO1	HsaALTA0004179-1/2	0	28.10	Pass	29.89	Pass	24.32	Pass	19.35	Pass
IFFO1	HsaALTA0004179-2/2	3	71.90	Pass	70.11	Pass	75.68	Pass	80.65	Pass
NISCH	HsaALTA0005731-1/2	0	97.32	Pass	100.00	Fail	100.00	Fail	85.37	Fail
NISCH	HsaALTA0005731-2/2	4	2.68	Pass	0.00	Fail	0.00	Fail	14.63	Fail
NISCH	HsaALTA0005732-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
NISCH	HsaALTA0005732-2/2	149	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
STAB1	HsaALTA0008261-1/2	0	0.13	Pass	0.20	Pass	NA	Fail	NA	Fail
STAB1	HsaALTA0008261-2/2	10	99.87	Pass	99.80	Pass	NA	Fail	NA	Fail
FUZ	HsaALTA0003504-1/2	0	0.00	Fail	0.00	Pass	NA	Fail	NA	Fail
FUZ	HsaALTA0003504-2/2	51	100.00	Fail	100.00	Pass	NA	Fail	NA	Fail
SLC6A13	HsaALTA0007994-1/2	0	NA	Fail	NA	Fail	NA	Fail	0.00	Fail
SLC6A13	HsaALTA0007994-2/2	30	NA	Fail	NA	Fail	NA	Fail	100.00	Fail
ZNF200	HsaALTA0009757-1/2	0	33.33	Fail	100.00	Fail	12.50	Fail	50.00	Fail
ZNF200	HsaALTA0009757-2/2	3	66.67	Fail	0.00	Fail	87.50	Fail	50.00	Fail
HFE	HsaALTA0003979-1/2	0	1.47	Pass	0.00	Pass	0.00	Fail	0.00	Pass
HFE	HsaALTA0003979-2/2	42	98.53	Pass	100.00	Pass	100.00	Fail	100.00	Pass
SCMH1	HsaALTA0007519-1/2	0	0.00	Pass	0.00	Fail	0.00	Pass	0.00	Pass
SCMH1	HsaALTA0007519-2/2	6	100.00	Pass	100.00	Fail	100.00	Pass	100.00	Pass
FYN	HsaALTA0003507-1/2	0	100.00	Fail	100.00	Fail	33.98	Fail	NA	Fail
FYN	HsaALTA0003507-2/2	4	0.00	Fail	0.00	Fail	66.02	Fail	NA	Fail
FYN	HsaALTA0003508-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
FYN	HsaALTA0003508-2/2	4	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
LYPLA2	HsaALTA0004896-1/2	0	99.26	Pass	98.73	Pass	98.23	Pass	99.54	Pass
LYPLA2	HsaALTA0004896-2/2	105	0.74	Pass	1.27	Pass	1.77	Pass	0.46	Pass
CLCN6	HsaALTA0001897-1/2	0	10.54	Pass	28.21	Fail	28.73	Fail	12.96	Fail
CLCN6	HsaALTA0001897-2/2	26	89.46	Pass	71.79	Fail	71.27	Fail	87.04	Fail
CLCN6	HsaALTA0001898-1/2	0	0.00	Pass	0.00	Pass	0.00	Fail	0.00	Fail
CLCN6	HsaALTA0001898-2/2	2	100.00	Pass	100.00	Pass	100.00	Fail	100.00	Fail
MRC2	HsaALTA0005316-1/2	0	2.19	Pass	2.05	Pass	NA	Fail	NA	Fail
MRC2	HsaALTA0005316-2/2	8	97.81	Pass	97.95	Pass	NA	Fail	NA	Fail
MRC2	HsaALTA0005317-1/2	0	0.00	Pass	0.00	Pass	NA	Fail	NA	Fail
MRC2	HsaALTA0005317-2/2	57	100.00	Pass	100.00	Pass	NA	Fail	NA	Fail
MRC2	HsaALTA0005318-1/2	0	1.71	Pass	3.45	Pass	NA	Fail	NA	Fail
MRC2	HsaALTA0005318-2/2	3	98.29	Pass	96.55	Pass	NA	Fail	NA	Fail
ABHD5	HsaALTA0000069-1/2	0	5.26	Pass	7.41	Pass	0.00	Pass	0.00	Pass
ABHD5	HsaALTA0000069-2/2	95	94.74	Pass	92.59	Pass	100.00	Pass	100.00	Pass
AKAP8L	HsaALTA0000323-1/3	0	0.00	Fail	0.00	Fail	0.00	Fail	30.00	Fail
AKAP8L	HsaALTA0000323-2/3	28	4.76	Fail	4.35	Fail	0.00	Fail	10.00	Fail
AKAP8L	HsaALTA0000323-3/3	63	95.24	Fail	95.65	Fail	100.00	Fail	60.00	Fail
MBTD1	HsaALTA0005046-1/2	0	NA	Fail	37.50	Fail	NA	Fail	0.00	Fail
MBTD1	HsaALTA0005046-2/2	4	NA	Fail	62.50	Fail	NA	Fail	100.00	Fail
UTP18	HsaALTA0009365-1/2	0	100.00	Pass	100.00	Fail	100.00	Pass	100.00	Pass
UTP18	HsaALTA0009365-2/2	1	0.00	Pass	0.00	Fail	0.00	Pass	0.00	Pass
UTP18	HsaALTA0009366-1/2	0	0.00	Fail	NA	Fail	0.00	Fail	NA	Fail
UTP18	HsaALTA0009366-2/2	3	100.00	Fail	NA	Fail	100.00	Fail	NA	Fail
RNF216	HsaALTA0007231-1/2	0	93.94	Pass	100.00	Fail	78.26	Fail	68.42	Fail
RNF216	HsaALTA0007231-2/2	269	6.06	Pass	0.00	Fail	21.74	Fail	31.58	Fail
TTC19	HsaALTA0009097-1/2	0	41.42	Fail	66.67	Fail	60.00	Fail	70.34	Fail
TTC19	HsaALTA0009097-2/2	58	58.58	Fail	33.33	Fail	40.00	Fail	29.66	Fail
TTC19	HsaALTA0009098-1/2	0	100.00	Pass	100.00	Pass	100.00	Fail	100.00	Pass
TTC19	HsaALTA0009098-2/2	136	0.00	Pass	0.00	Pass	0.00	Fail	0.00	Pass
PTBP1	HsaALTA0006793-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
PTBP1	HsaALTA0006793-2/2	12	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
PTBP1	HsaALTA0006794-1/2	0	1.17	Pass	1.56	Pass	1.29	Pass	2.08	Pass
PTBP1	HsaALTA0006794-2/2	21	98.83	Pass	98.44	Pass	98.71	Pass	97.92	Pass
DPF1	HsaALTA0002621-1/2	0	0.00	Fail	0.00	Fail	0.00	Fail	0.00	Fail
DPF1	HsaALTA0002621-2/2	5	100.00	Fail	100.00	Fail	100.00	Fail	100.00	Fail
DPF1	HsaALTA0002622-1/2	0	76.92	Fail	56.25	Fail	50.00	Fail	57.14	Fail
DPF1	HsaALTA0002622-2/2	30	23.08	Fail	43.75	Fail	50.00	Fail	42.86	Fail
PIK3C2A	HsaALTA0006294-1/2	0	0.72	Pass	0.00	Pass	0.00	Pass	0.00	Pass
PIK3C2A	HsaALTA0006294-2/2	6	99.28	Pass	100.00	Pass	100.00	Pass	100.00	Pass
ANLN	HsaALTA0000478-1/2	0	0.00	Fail	0.00	Fail	0.00	Fail	0.00	Fail
ANLN	HsaALTA0000478-2/2	76	100.00	Fail	100.00	Fail	100.00	Fail	100.00	Fail
ANLN	HsaALTA0000479-1/2	0	4.55	Pass	3.85	Pass	0.00	Pass	0.00	Fail
ANLN	HsaALTA0000479-2/2	15	95.45	Pass	96.15	Pass	100.00	Pass	100.00	Fail
RABGAP1	HsaALTA0006933-1/2	0	0.00	Fail	0.00	Fail	0.00	Fail	0.00	Fail
RABGAP1	HsaALTA0006933-2/2	138	100.00	Fail	100.00	Fail	100.00	Fail	100.00	Fail
DCN	HsaALTA0002368-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
DCN	HsaALTA0002368-2/2	46	NA	Fail	NA	Fail	NA	Fail	NA	Fail
CEP68	HsaALTA0001807-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
CEP68	HsaALTA0001807-2/2	12	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
TYROBP	HsaALTA0009188-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
TYROBP	HsaALTA0009188-2/2	3	NA	Fail	NA	Fail	NA	Fail	NA	Fail
TMEM159	HsaALTA0008753-1/2	0	52.11	Pass	51.35	Pass	6.45	Pass	16.67	Fail
TMEM159	HsaALTA0008753-2/2	107	47.89	Pass	48.65	Pass	93.55	Pass	83.33	Fail
TMEM159	HsaALTA0008754-1/3	0	23.13	Fail	0.00	Fail	0.00	Fail	0.00	Fail
TMEM159	HsaALTA0008754-2/3	43	38.55	Fail	33.33	Fail	0.00	Fail	0.00	Fail
TMEM159	HsaALTA0008754-3/3	72	38.33	Fail	66.67	Fail	100.00	Fail	100.00	Fail
TMEM159	HsaALTA0008755-1/2	0	NA	Fail	NA	Fail	66.67	Fail	100.00	Fail
TMEM159	HsaALTA0008755-2/2	25	NA	Fail	NA	Fail	33.33	Fail	0.00	Fail
BRCA1	HsaALTA0000969-1/2	0	62.50	Fail	0.00	Fail	28.00	Pass	18.18	Fail
BRCA1	HsaALTA0000969-2/2	3	37.50	Fail	100.00	Fail	72.00	Pass	81.82	Fail
BRCA1	HsaALTA0000970-1/2	0	35.29	Fail	33.33	Fail	30.43	Fail	18.18	Fail
BRCA1	HsaALTA0000970-2/2	3	64.71	Fail	66.67	Fail	69.57	Fail	81.82	Fail
BRCA1	HsaALTA0000971-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
BRCA1	HsaALTA0000971-2/2	4	NA	Fail	NA	Fail	NA	Fail	NA	Fail
ERCC1	HsaALTA0002972-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
ERCC1	HsaALTA0002972-2/2	27	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
MBTPS2	HsaALTA0005050-1/2	0	100.00	Fail	100.00	Fail	100.00	Fail	0.00	Fail
MBTPS2	HsaALTA0005050-2/2	69	0.00	Fail	0.00	Fail	0.00	Fail	100.00	Fail
EXTL3	HsaALTA0003062-1/2	0	0.00	Fail	100.00	Fail	NA	Fail	NA	Fail
EXTL3	HsaALTA0003062-2/2	35	100.00	Fail	0.00	Fail	NA	Fail	NA	Fail
EXTL3	HsaALTA0003063-1/2	0	75.00	Fail	0.00	Fail	0.00	Fail	44.44	Fail
EXTL3	HsaALTA0003063-2/2	3	25.00	Fail	100.00	Fail	100.00	Fail	55.56	Fail
ELOVL5	HsaALTA0002885-1/3	0	0.09	Pass	0.00	Pass	0.00	Pass	0.00	Pass
ELOVL5	HsaALTA0002885-2/3	12	0.09	Pass	0.00	Pass	0.00	Pass	0.00	Pass
ELOVL5	HsaALTA0002885-3/3	90	99.82	Pass	100.00	Pass	100.00	Pass	100.00	Pass
KDM5D	HsaALTA0004489-1/2	0	86.64	Pass	90.91	Pass	96.34	Pass	95.79	Pass
KDM5D	HsaALTA0004489-2/2	107	13.36	Pass	9.09	Pass	3.66	Pass	4.21	Pass
CALCOCO1	HsaALTA0001419-1/2	0	0.65	Pass	0.34	Pass	0.98	Pass	0.00	Pass
CALCOCO1	HsaALTA0001419-2/2	3	99.35	Pass	99.66	Pass	99.02	Pass	100.00	Pass
CALCOCO1	HsaALTA0001420-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
CALCOCO1	HsaALTA0001420-2/2	6	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
EHD3	HsaALTA0002792-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
EHD3	HsaALTA0002792-2/2	29	NA	Fail	NA	Fail	NA	Fail	NA	Fail
PSMC4	HsaALTA0006769-1/2	0	2.53	Pass	3.23	Pass	4.00	Pass	0.69	Pass
PSMC4	HsaALTA0006769-2/2	93	97.47	Pass	96.77	Pass	96.00	Pass	99.31	Pass
PSMC4	HsaALTA0006770-1/2	0	0.51	Pass	0.00	Pass	1.22	Pass	0.28	Pass
PSMC4	HsaALTA0006770-2/2	5	99.49	Pass	100.00	Pass	98.78	Pass	99.72	Pass
MAN2B2	HsaALTA0004941-1/2	0	0.00	Fail	25.00	Fail	NA	Fail	0.00	Fail
MAN2B2	HsaALTA0004941-2/2	3	100.00	Fail	75.00	Fail	NA	Fail	100.00	Fail
MAN2B2	HsaALTA0004942-1/2	0	0.00	Pass	0.00	Pass	0.00	Fail	0.00	Pass
MAN2B2	HsaALTA0004942-2/2	21	100.00	Pass	100.00	Pass	100.00	Fail	100.00	Pass
SLC25A39	HsaALTA0007887-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
SLC25A39	HsaALTA0007887-2/2	8	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
SLC25A39	HsaALTA0007888-1/2	0	76.55	Pass	75.73	Pass	88.08	Pass	89.72	Pass
SLC25A39	HsaALTA0007888-2/2	24	23.45	Pass	24.27	Pass	11.92	Pass	10.28	Pass
SLC25A39	HsaALTA0007889-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
SLC25A39	HsaALTA0007889-2/2	15	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
MVP	HsaALTA0005450-1/2	0	76.32	Pass	64.61	Pass	84.91	Pass	76.07	Pass
MVP	HsaALTA0005450-2/2	41	23.68	Pass	35.39	Pass	15.09	Pass	23.93	Pass
MVP	HsaALTA0005451-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
MVP	HsaALTA0005451-2/2	3	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
MVP	HsaALTA0005452-1/3	0	0.00	Fail	NA	Fail	0.00	Fail	25.00	Fail
MVP	HsaALTA0005452-2/3	37	100.00	Fail	NA	Fail	51.47	Fail	75.00	Fail
MVP	HsaALTA0005452-3/3	47	0.00	Fail	NA	Fail	48.53	Fail	0.00	Fail
NUB1	HsaALTA0005860-1/2	0	100.00	Fail	100.00	Fail	100.00	Fail	100.00	Fail
