GENE	EVENT	LENGTH	Huvec1_1	Huvec1_1-Q	Huvec2_1	Huvec2_1-Q	HepG2_1_1	HepG2_1_1-Q	HepG2_2_1	HepG2_2_1-Q
FDPS	HsaALTD0002539-1/2	0	52.07	Pass	59.01	Pass	51.38	Fail	15.95	Fail
FDPS	HsaALTD0002539-2/2	45	47.93	Pass	40.99	Pass	48.62	Fail	84.05	Fail
RUSC1	HsaALTD0005636-1/2	0	25.55	Fail	25.55	Fail	50.72	Fail	100.00	Fail
RUSC1	HsaALTD0005636-2/2	85	74.45	Fail	74.45	Fail	49.28	Fail	0.00	Fail
GBAP	HsaALTD0002728-1/2	0	0.00	Fail	22.44	Fail	86.42	Fail	0.00	Fail
GBAP	HsaALTD0002728-2/2	68	100.00	Fail	77.56	Fail	13.58	Fail	100.00	Fail
PAQR6	HsaALTD0004573-1/2	0	NA	Fail	NA	Fail	NA	Fail	100.00	Fail
PAQR6	HsaALTD0004573-2/2	42	NA	Fail	NA	Fail	NA	Fail	0.00	Fail
PAQR6	HsaALTD0004574-1/2	0	50.00	Fail	100.00	Fail	75.00	Fail	100.00	Fail
PAQR6	HsaALTD0004574-2/2	71	50.00	Fail	0.00	Fail	25.00	Fail	0.00	Fail
PAQR6	HsaALTD0004575-1/2	0	0.00	Fail	0.00	Fail	0.00	Fail	7.69	Fail
PAQR6	HsaALTD0004575-2/2	9	100.00	Fail	100.00	Fail	100.00	Fail	92.31	Fail
LMNA	HsaALTD0003614-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
LMNA	HsaALTD0003614-2/2	34	NA	Fail	NA	Fail	NA	Fail	NA	Fail
LMNA	HsaALTD0003615-1/2	0	24.43	Pass	23.54	Pass	52.00	Pass	38.37	Pass
LMNA	HsaALTD0003615-2/2	45	75.57	Pass	76.46	Pass	48.00	Pass	61.63	Pass
LMNA	HsaALTD0003616-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
LMNA	HsaALTD0003616-2/2	4	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
LMNA	HsaALTD0003617-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
LMNA	HsaALTD0003617-2/2	39	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
LMNA	HsaALTD0003618-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
LMNA	HsaALTD0003618-2/2	9	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
LMNA	HsaALTD0003619-1/2	0	0.13	Pass	0.44	Pass	0.00	Pass	0.00	Pass
LMNA	HsaALTD0003619-2/2	150	99.87	Pass	99.56	Pass	100.00	Pass	100.00	Pass
NBEAL2	HsaALTD0004183-1/2	0	6.13	Pass	8.20	Pass	3.53	Pass	17.50	Fail
NBEAL2	HsaALTD0004183-2/2	4	93.87	Pass	91.80	Pass	96.47	Pass	82.50	Fail
C1orf92	HsaALTD0000922-1/2	0	NA	Fail	100.00	Fail	NA	Fail	NA	Fail
C1orf92	HsaALTD0000922-2/2	104	NA	Fail	0.00	Fail	NA	Fail	NA	Fail
FCRL3	HsaALTD0002534-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
FCRL3	HsaALTD0002534-2/2	41	NA	Fail	NA	Fail	NA	Fail	NA	Fail
FCRL3	HsaALTD0002535-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
FCRL3	HsaALTD0002535-2/2	148	NA	Fail	NA	Fail	NA	Fail	NA	Fail
AZGP1	HsaALTD0000628-1/2	0	NA	Fail	NA	Fail	0.00	Pass	0.00	Pass
AZGP1	HsaALTD0000628-2/2	6	NA	Fail	NA	Fail	100.00	Pass	100.00	Pass
FGFR4	HsaALTD0002557-1/3	0	0.00	Fail	NA	Fail	2.68	Pass	1.25	Pass
FGFR4	HsaALTD0002557-2/3	15	100.00	Fail	NA	Fail	22.14	Pass	25.64	Pass
FGFR4	HsaALTD0002557-3/3	59	0.00	Fail	NA	Fail	75.17	Pass	73.11	Pass
FGFR4	HsaALTD0002558-1/2	0	0.00	Fail	0.00	Fail	6.00	Pass	5.66	Pass
FGFR4	HsaALTD0002558-2/2	154	100.00	Fail	100.00	Fail	94.00	Pass	94.34	Pass
FGFR4	HsaALTD0002559-1/2	0	0.00	Fail	8.11	Fail	3.13	Pass	5.32	Pass
FGFR4	HsaALTD0002559-2/2	50	100.00	Fail	91.89	Fail	96.87	Pass	94.68	Pass
LY6E	HsaALTD0003694-1/2	0	100.00	Fail	100.00	Fail	100.00	Fail	100.00	Fail
LY6E	HsaALTD0003694-2/2	136	0.00	Fail	0.00	Fail	0.00	Fail	0.00	Fail
VPS28	HsaALTD0007143-1/2	0	0.24	Pass	0.18	Pass	0.00	Pass	0.00	Pass
VPS28	HsaALTD0007143-2/2	11	99.76	Pass	99.82	Pass	100.00	Pass	100.00	Pass
VPS28	HsaALTD0007144-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
VPS28	HsaALTD0007144-2/2	2	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
VPS28	HsaALTD0007145-1/2	0	0.32	Pass	0.02	Pass	0.24	Pass	0.00	Pass
VPS28	HsaALTD0007145-2/2	6	99.68	Pass	99.98	Pass	99.76	Pass	100.00	Pass
NFKBIL2	HsaALTD0004296-1/2	0	0.00	Pass	0.00	Fail	0.00	Pass	0.00	Pass
NFKBIL2	HsaALTD0004296-2/2	19	100.00	Pass	100.00	Fail	100.00	Pass	100.00	Pass
NFKBIL2	HsaALTD0004297-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
NFKBIL2	HsaALTD0004297-2/2	4	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
PPP1R16A	HsaALTD0004997-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
PPP1R16A	HsaALTD0004997-2/2	3	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
SQSTM1	HsaALTD0006193-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
SQSTM1	HsaALTD0006193-2/2	19	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
MGAT4B	HsaALTD0003904-1/2	0	0.12	Pass	0.10	Pass	0.21	Pass	0.00	Pass
MGAT4B	HsaALTD0003904-2/2	137	99.88	Pass	99.90	Pass	99.79	Pass	100.00	Pass
MGAT4B	HsaALTD0003905-1/2	0	99.91	Pass	100.00	Pass	100.00	Pass	100.00	Pass
MGAT4B	HsaALTD0003905-2/2	9	0.09	Pass	0.00	Pass	0.00	Pass	0.00	Pass
RPL8	HsaALTD0005554-1/2	0	21.60	Fail	39.29	Fail	17.74	Fail	NA	Fail
RPL8	HsaALTD0005554-2/2	29	78.40	Fail	60.71	Fail	82.26	Fail	NA	Fail
RPL8	HsaALTD0005555-1/2	0	54.16	Fail	0.00	Fail	45.52	Fail	27.85	Fail
RPL8	HsaALTD0005555-2/2	4	45.84	Fail	100.00	Fail	54.48	Fail	72.15	Fail
RPL8	HsaALTD0005556-1/5	0	0.00	Fail	0.00	Fail	0.00	Fail	NA	Fail
RPL8	HsaALTD0005556-2/5	37	0.00	Fail	33.98	Fail	0.00	Fail	NA	Fail
RPL8	HsaALTD0005556-5/5	56	0.00	Fail	16.50	Fail	25.00	Fail	NA	Fail
RPL8	HsaALTD0005557-1/4	0	18.62	Fail	0.00	Fail	0.00	Fail	0.00	Fail
RPL8	HsaALTD0005557-2/4	12	63.30	Fail	76.92	Fail	10.00	Fail	100.00	Fail
RPL8	HsaALTD0005557-3/4	22	0.00	Fail	7.69	Fail	20.00	Fail	0.00	Fail
RPL8	HsaALTD0005557-4/4	30	18.09	Fail	15.38	Fail	70.00	Fail	0.00	Fail
LRWD1	HsaALTD0003669-1/2	0	92.86	Pass	90.70	Pass	84.85	Pass	83.67	Pass
LRWD1	HsaALTD0003669-2/2	18	7.14	Pass	9.30	Pass	15.15	Pass	16.33	Pass
FBXL13	HsaALTD0002495-1/2	0	0.00	Fail	0.00	Fail	0.00	Fail	0.00	Fail
FBXL13	HsaALTD0002495-2/2	4	100.00	Fail	100.00	Fail	100.00	Fail	100.00	Fail
NAPEPLD	HsaALTD0004170-1/2	0	0.00	Fail	0.00	Fail	0.00	Fail	0.00	Fail
NAPEPLD	HsaALTD0004170-2/2	27	100.00	Fail	100.00	Fail	100.00	Fail	100.00	Fail
PSMC2	HsaALTD0005114-1/2	0	0.16	Pass	0.00	Pass	0.19	Pass	0.00	Pass
PSMC2	HsaALTD0005114-2/2	5	99.84	Pass	100.00	Pass	99.81	Pass	100.00	Pass
C19orf28	HsaALTD0000870-1/2	0	100.00	Fail	100.00	Fail	NA	Fail	100.00	Fail
C19orf28	HsaALTD0000870-2/2	4	0.00	Fail	0.00	Fail	NA	Fail	0.00	Fail
YDJC	HsaALTD0007267-1/2	0	54.51	Pass	56.37	Pass	79.27	Pass	51.67	Pass
YDJC	HsaALTD0007267-2/2	59	45.49	Pass	43.63	Pass	20.73	Pass	48.33	Pass
DVL3	HsaALTD0002076-1/2	0	0.25	Pass	0.25	Pass	0.00	Pass	0.00	Pass
DVL3	HsaALTD0002076-2/2	49	99.75	Pass	99.75	Pass	100.00	Pass	100.00	Pass
AP2M1	HsaALTD0000378-1/2	0	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
AP2M1	HsaALTD0000378-2/2	151	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
AP2M1	HsaALTD0000379-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
AP2M1	HsaALTD0000379-2/2	103	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
AP2M1	HsaALTD0000380-1/2	0	100.00	Pass	100.00	Fail	100.00	Fail	100.00	Fail
AP2M1	HsaALTD0000380-2/2	283	0.00	Pass	0.00	Fail	0.00	Fail	0.00	Fail
ABCF3	HsaALTD0000039-1/2	0	1.16	Pass	0.00	Pass	0.00	Pass	0.00	Pass
ABCF3	HsaALTD0000039-2/2	18	98.84	Pass	100.00	Pass	100.00	Pass	100.00	Pass
ABCF3	HsaALTD0000040-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
ABCF3	HsaALTD0000040-2/2	38	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
PCYT1A	HsaALTD0004624-1/2	0	90.87	Pass	95.95	Fail	83.73	Fail	89.92	Pass
PCYT1A	HsaALTD0004624-2/2	83	9.13	Pass	4.05	Fail	16.27	Fail	10.08	Pass
DMKN	HsaALTD0001960-1/2	0	NA	Fail	NA	Fail	0.00	Pass	0.64	Pass
DMKN	HsaALTD0001960-2/2	1	NA	Fail	NA	Fail	100.00	Pass	99.36	Pass
DMKN	HsaALTD0001961-1/2	0	0.00	Fail	NA	Fail	34.02	Pass	22.15	Pass
DMKN	HsaALTD0001961-2/2	8	100.00	Fail	NA	Fail	65.98	Pass	77.85	Pass
U2AF1L4	HsaALTD0006951-1/2	0	0.00	Fail	0.00	Fail	0.00	Pass	0.00	Fail
U2AF1L4	HsaALTD0006951-2/2	50	100.00	Fail	100.00	Fail	100.00	Pass	100.00	Fail
U2AF1L4	HsaALTD0006952-1/2	0	86.57	Pass	94.03	Pass	81.32	Pass	95.06	Pass
U2AF1L4	HsaALTD0006952-2/2	58	13.43	Pass	5.97	Pass	18.68	Pass	4.94	Pass
BDH1	HsaALTD0000692-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
BDH1	HsaALTD0000692-2/2	4	NA	Fail	NA	Fail	NA	Fail	NA	Fail
BDH1	HsaALTD0000693-1/2	0	NA	Fail	NA	Fail	0.00	Fail	0.00	Fail
BDH1	HsaALTD0000693-2/2	94	NA	Fail	NA	Fail	100.00	Fail	100.00	Fail
BDH1	HsaALTD0000694-1/2	0	100.00	Fail	100.00	Fail	97.35	Pass	100.00	Pass
BDH1	HsaALTD0000694-2/2	111	0.00	Fail	0.00	Fail	2.65	Pass	0.00	Pass
ZNF382	HsaALTD0007438-1/3	0	NA	Fail	0.00	Fail	20.00	Fail	50.00	Fail
ZNF382	HsaALTD0007438-2/3	99	NA	Fail	0.00	Fail	0.00	Fail	0.00	Fail
ZNF382	HsaALTD0007438-3/3	383	NA	Fail	100.00	Fail	80.00	Fail	50.00	Fail
DUSP14	HsaALTD0002068-1/2	0	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
DUSP14	HsaALTD0002068-2/2	5	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
SAP30BP	HsaALTD0005657-1/4	0	2.47	Pass	10.57	Pass	0.00	Fail	0.00	Fail
SAP30BP	HsaALTD0005657-2/4	27	35.66	Pass	47.15	Pass	0.00	Fail	29.17	Fail
SAP30BP	HsaALTD0005657-3/4	29	59.39	Pass	42.28	Pass	100.00	Fail	56.67	Fail
SAP30BP	HsaALTD0005657-4/4	66	2.47	Pass	0.00	Pass	0.00	Fail	14.17	Fail
SAP30BP	HsaALTD0005658-1/2	0	28.57	Fail	NA	Fail	100.00	Fail	NA	Fail
SAP30BP	HsaALTD0005658-2/2	34	71.43	Fail	NA	Fail	0.00	Fail	NA	Fail
ITGA5	HsaALTD0003331-1/2	0	0.00	Pass	0.00	Fail	NA	Fail	NA	Fail
ITGA5	HsaALTD0003331-2/2	7	100.00	Pass	100.00	Fail	NA	Fail	NA	Fail
LSM12	HsaALTD0003673-1/2	0	NA	Fail	100.00	Fail	65.22	Fail	100.00	Fail
LSM12	HsaALTD0003673-2/2	43	NA	Fail	0.00	Fail	34.78	Fail	0.00	Fail
PLCD3	HsaALTD0004820-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
PLCD3	HsaALTD0004820-2/2	49	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
FMNL3	HsaALTD0002613-1/2	0	4.35	Pass	0.99	Pass	0.00	Fail	0.00	Fail
FMNL3	HsaALTD0002613-2/2	51	95.65	Pass	99.01	Pass	100.00	Fail	100.00	Fail
RACGAP1	HsaALTD0005251-1/2	0	84.38	Fail	91.67	Fail	61.90	Fail	54.10	Fail
RACGAP1	HsaALTD0005251-2/2	70	15.62	Fail	8.33	Fail	38.10	Fail	45.90	Fail
RACGAP1	HsaALTD0005252-1/2	0	0.00	Fail	0.00	Fail	0.00	Pass	0.00	Fail
RACGAP1	HsaALTD0005252-2/2	4	100.00	Fail	100.00	Fail	100.00	Pass	100.00	Fail
LARP4	HsaALTD0003553-1/2	0	1.75	Pass	0.88	Pass	2.15	Pass	0.00	Pass
LARP4	HsaALTD0003553-2/2	60	98.25	Pass	99.12	Pass	97.85	Pass	100.00	Pass
C17orf49	HsaALTD0000854-1/2	0	0.24	Pass	0.21	Pass	0.00	Pass	0.00	Pass
C17orf49	HsaALTD0000854-2/2	2	99.76	Pass	99.79	Pass	100.00	Pass	100.00	Pass
C17orf49	HsaALTD0000855-1/2	0	5.34	Pass	7.01	Pass	5.21	Pass	9.15	Pass
C17orf49	HsaALTD0000855-2/2	160	94.66	Pass	92.99	Pass	94.79	Pass	90.85	Pass
ASGR2	HsaALTD0000510-1/2	0	NA	Fail	NA	Fail	33.39	Pass	31.09	Pass
ASGR2	HsaALTD0000510-2/2	57	NA	Fail	NA	Fail	66.61	Pass	68.91	Pass
ASGR2	HsaALTD0000511-1/2	0	NA	Fail	NA	Fail	72.26	Pass	69.71	Pass
ASGR2	HsaALTD0000511-2/2	15	NA	Fail	NA	Fail	27.74	Pass	30.29	Pass
EIF4A1	HsaALTD0002172-1/2	0	0.00	Fail	100.00	Fail	0.00	Fail	NA	Fail
EIF4A1	HsaALTD0002172-2/2	14	100.00	Fail	0.00	Fail	100.00	Fail	NA	Fail
EIF4A1	HsaALTD0002173-1/3	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
EIF4A1	HsaALTD0002173-2/3	47	0.01	Pass	0.02	Pass	0.03	Pass	0.04	Pass
EIF4A1	HsaALTD0002173-3/3	49	99.99	Pass	99.98	Pass	99.97	Pass	99.96	Pass
RPL26	HsaALTD0005524-1/2	0	92.00	Pass	100.00	Fail	100.00	Fail	85.71	Fail
RPL26	HsaALTD0005524-2/2	87	8.00	Pass	0.00	Fail	0.00	Fail	14.29	Fail
RPL26	HsaALTD0005525-1/2	0	0.00	Fail	0.00	Fail	0.00	Fail	0.00	Fail
RPL26	HsaALTD0005525-2/2	40	100.00	Fail	100.00	Fail	100.00	Fail	100.00	Fail
WDR90	HsaALTD0007215-1/2	0	11.11	Pass	8.70	Pass	16.67	Fail	0.00	Fail
WDR90	HsaALTD0007215-2/2	39	88.89	Pass	91.30	Pass	83.33	Fail	100.00	Fail
WDR90	HsaALTD0007216-1/2	0	0.00	Pass	0.00	Pass	0.00	Fail	0.00	Fail
WDR90	HsaALTD0007216-2/2	27	100.00	Pass	100.00	Pass	100.00	Fail	100.00	Fail
JMJD8	HsaALTD0003372-1/2	0	8.52	Pass	10.96	Pass	8.00	Pass	10.28	Pass
JMJD8	HsaALTD0003372-2/2	5	91.48	Pass	89.04	Pass	92.00	Pass	89.72	Pass
CCDC78	HsaALTD0001217-1/3	0	100.00	Fail	100.00	Fail	50.00	Fail	16.67	Fail
CCDC78	HsaALTD0001217-2/3	48	0.00	Fail	0.00	Fail	50.00	Fail	66.67	Fail
CCDC78	HsaALTD0001217-3/3	174	0.00	Fail	0.00	Fail	0.00	Fail	16.67	Fail
CCDC78	HsaALTD0001218-1/2	0	0.00	Fail	33.33	Fail	20.00	Fail	0.00	Fail
CCDC78	HsaALTD0001218-2/2	33	100.00	Fail	66.67	Fail	80.00	Fail	100.00	Fail
SPSB3	HsaALTD0006190-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
SPSB3	HsaALTD0006190-2/2	2	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
C16orf73	HsaALTD0000849-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
C16orf73	HsaALTD0000849-2/2	1	NA	Fail	NA	Fail	NA	Fail	NA	Fail
TBC1D24	HsaALTD0006390-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
TBC1D24	HsaALTD0006390-2/2	15	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
FLYWCH2	HsaALTD0002611-1/3	0	2.27	Pass	0.43	Pass	0.00	Pass	0.00	Pass
FLYWCH2	HsaALTD0002611-2/3	90	3.25	Pass	3.00	Pass	4.92	Pass	1.33	Pass
FLYWCH2	HsaALTD0002611-3/3	94	94.48	Pass	96.57	Pass	95.08	Pass	98.67	Pass
SHANK2	HsaALTD0005887-1/2	0	NA	Fail	NA	Fail	0.00	Fail	20.06	Fail
SHANK2	HsaALTD0005887-2/2	27	NA	Fail	NA	Fail	100.00	Fail	79.94	Fail
NXF1	HsaALTD0004467-1/2	0	39.69	Pass	20.61	Pass	5.14	Pass	1.66	Pass
NXF1	HsaALTD0004467-2/2	8	60.31	Pass	79.39	Pass	94.86	Pass	98.34	Pass
STX5	HsaALTD0006295-1/2	0	100.00	Pass	100.00	Pass	97.77	Pass	100.00	Pass
STX5	HsaALTD0006295-2/2	11	0.00	Pass	0.00	Pass	2.23	Pass	0.00	Pass
SLC25A45	HsaALTD0005980-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
SLC25A45	HsaALTD0005980-2/2	58	NA	Fail	NA	Fail	NA	Fail	NA	Fail
RPL29	HsaALTD0005529-1/5	0	23.18	Fail	70.71	Fail	0.00	Fail	0.00	Fail
RPL29	HsaALTD0005529-2/5	10	19.21	Fail	0.00	Fail	0.00	Fail	0.00	Fail
RPL29	HsaALTD0005529-3/5	14	9.60	Fail	0.00	Fail	0.00	Fail	0.00	Fail
RPL29	HsaALTD0005529-4/5	39	48.01	Fail	29.29	Fail	100.00	Fail	100.00	Fail
RPL29	HsaALTD0005529-5/5	48	0.00	Fail	0.00	Fail	0.00	Fail	0.00	Fail
RPL29	HsaALTD0005530-1/2	0	75.00	Fail	14.64	Fail	NA	Fail	0.00	Fail
RPL29	HsaALTD0005530-2/2	2	25.00	Fail	85.36	Fail	NA	Fail	100.00	Fail
RPL29	HsaALTD0005531-1/2	0	76.92	Fail	93.75	Fail	0.00	Fail	53.57	Fail
RPL29	HsaALTD0005531-2/2	44	23.08	Fail	6.25	Fail	100.00	Fail	46.43	Fail
ITIH3	HsaALTD0003352-1/2	0	NA	Fail	NA	Fail	0.41	Pass	0.12	Pass
ITIH3	HsaALTD0003352-2/2	52	NA	Fail	NA	Fail	99.59	Pass	99.88	Pass
SYVN1	HsaALTD0006345-1/2	0	100.00	Pass	100.00	Pass	100.00	Fail	100.00	Fail
SYVN1	HsaALTD0006345-2/2	2	0.00	Pass	0.00	Pass	0.00	Fail	0.00	Fail
RPS6KA4	HsaALTD0005596-1/2	0	1.76	Pass	0.00	Pass	0.00	Pass	1.49	Pass
RPS6KA4	HsaALTD0005596-2/2	4	98.24	Pass	100.00	Pass	100.00	Pass	98.51	Pass
LRP5	HsaALTD0003651-1/2	0	100.00	Fail	100.00	Fail	84.16	Fail	NA	Fail
LRP5	HsaALTD0003651-2/2	16	0.00	Fail	0.00	Fail	15.84	Fail	NA	Fail
LRP5	HsaALTD0003652-1/2	0	0.12	Fail	0.00	Pass	0.00	Pass	0.04	Pass
LRP5	HsaALTD0003652-2/2	28	99.88	Fail	100.00	Pass	100.00	Pass	99.96	Pass
LRP5	HsaALTD0003653-1/2	0	28.00	Fail	89.09	Fail	28.00	Fail	66.04	Fail
LRP5	HsaALTD0003653-2/2	47	72.00	Fail	10.91	Fail	72.00	Fail	33.96	Fail
JAK1	HsaALTD0003366-1/2	0	0.00	Pass	0.00	Pass	0.00	Pass	0.00	Pass
JAK1	HsaALTD0003366-2/2	105	100.00	Pass	100.00	Pass	100.00	Pass	100.00	Pass
RAVER2	HsaALTD0005313-1/2	0	NA	Fail	NA	Fail	25.00	Fail	0.00	Fail
RAVER2	HsaALTD0005313-2/2	17	NA	Fail	NA	Fail	75.00	Fail	100.00	Fail
FBLIM1	HsaALTD0002488-1/2	0	57.32	Pass	38.00	Pass	58.82	Fail	83.33	Fail
FBLIM1	HsaALTD0002488-2/2	26	42.68	Pass	62.00	Pass	41.18	Fail	16.67	Fail
FBLIM1	HsaALTD0002489-1/2	0	6.56	Pass	13.38	Pass	1.99	Pass	3.65	Pass
FBLIM1	HsaALTD0002489-2/2	138	93.44	Pass	86.62	Pass	98.01	Pass	96.35	Pass
PDPN	HsaALTD0004652-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
PDPN	HsaALTD0004652-2/2	88	NA	Fail	NA	Fail	NA	Fail	NA	Fail
PDPN	HsaALTD0004653-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
PDPN	HsaALTD0004653-2/2	6	NA	Fail	NA	Fail	NA	Fail	NA	Fail
PEF1	HsaALTD0004664-1/4	0	0.00	Fail	50.00	Fail	100.00	Fail	0.00	Fail
PEF1	HsaALTD0004664-2/4	118	100.00	Fail	0.00	Fail	0.00	Fail	100.00	Fail
PEF1	HsaALTD0004664-3/4	190	0.00	Fail	0.00	Fail	0.00	Fail	0.00	Fail
PEF1	HsaALTD0004664-4/4	257	0.00	Fail	50.00	Fail	0.00	Fail	0.00	Fail
RBBP4	HsaALTD0005316-1/2	0	NA	Fail	0.00	Fail	NA	Fail	NA	Fail
RBBP4	HsaALTD0005316-2/2	107	NA	Fail	100.00	Fail	NA	Fail	NA	Fail
RBBP4	HsaALTD0005317-1/2	0	NA	Fail	NA	Fail	NA	Fail	100.00	Fail
RBBP4	HsaALTD0005317-2/2	119	NA	Fail	NA	Fail	NA	Fail	0.00	Fail
TMCO4	HsaALTD0006577-1/2	0	89.39	Fail	100.00	Fail	100.00	Fail	100.00	Fail
TMCO4	HsaALTD0006577-2/2	66	10.61	Fail	0.00	Fail	0.00	Fail	0.00	Fail
TTLL10	HsaALTD0006889-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
TTLL10	HsaALTD0006889-2/2	116	NA	Fail	NA	Fail	NA	Fail	NA	Fail
SCNN1D	HsaALTD0005701-1/2	0	100.00	Fail	80.98	Fail	85.65	Fail	75.26	Pass
SCNN1D	HsaALTD0005701-2/2	4	0.00	Fail	19.02	Fail	14.35	Fail	24.74	Pass
C1orf86	HsaALTD0000918-1/2	0	66.67	Fail	100.00	Fail	100.00	Fail	100.00	Fail
C1orf86	HsaALTD0000918-2/2	198	33.33	Fail	0.00	Fail	0.00	Fail	0.00	Fail
C1orf86	HsaALTD0000919-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
C1orf86	HsaALTD0000919-2/2	3	NA	Fail	NA	Fail	NA	Fail	NA	Fail
C1orf86	HsaALTD0000920-1/2	0	100.00	Fail	100.00	Fail	81.40	Fail	100.00	Fail
C1orf86	HsaALTD0000920-2/2	128	0.00	Fail	0.00	Fail	18.60	Fail	0.00	Fail
C1orf87	HsaALTD0000921-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
C1orf87	HsaALTD0000921-2/2	65	NA	Fail	NA	Fail	NA	Fail	NA	Fail
OMA1	HsaALTD0004496-1/3	0	45.45	Fail	25.00	Fail	72.73	Fail	25.00	Fail
OMA1	HsaALTD0004496-2/3	26	54.55	Fail	75.00	Fail	27.27	Fail	75.00	Fail
OMA1	HsaALTD0004496-3/3	55	0.00	Fail	0.00	Fail	0.00	Fail	0.00	Fail
TM2D1	HsaALTD0006559-1/2	0	21.05	Fail	40.00	Fail	33.33	Pass	40.39	Pass
TM2D1	HsaALTD0006559-2/2	2	78.95	Fail	60.00	Fail	66.67	Pass	59.61	Pass
TM2D1	HsaALTD0006560-1/2	0	24.14	Fail	12.50	Fail	45.10	Fail	43.59	Fail
TM2D1	HsaALTD0006560-2/2	18	75.86	Fail	87.50	Fail	54.90	Fail	56.41	Fail
USP1	HsaALTD0007063-1/2	0	NA	Fail	NA	Fail	0.00	Fail	0.00	Fail
USP1	HsaALTD0007063-2/2	95	NA	Fail	NA	Fail	100.00	Fail	100.00	Fail
LRRIQ3	HsaALTD0003666-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
LRRIQ3	HsaALTD0003666-2/2	478	NA	Fail	NA	Fail	NA	Fail	NA	Fail
AKNAD1	HsaALTD0000233-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
AKNAD1	HsaALTD0000233-2/2	174	NA	Fail	NA	Fail	NA	Fail	NA	Fail
HFM1	HsaALTD0003023-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
HFM1	HsaALTD0003023-2/2	4	NA	Fail	NA	Fail	NA	Fail	NA	Fail
AGL	HsaALTD0000202-1/2	0	NA	Fail	NA	Fail	NA	Fail	NA	Fail
AGL	HsaALTD0000202-2/2	280	NA	Fail	NA	Fail	NA	Fail	NA	Fail
VCAM1	HsaALTD0007115-1/2	0	0.00	Fail	0.00	Fail	NA	Fail	NA	Fail
VCAM1	HsaALTD0007115-2/2	186	100.00	Fail	100.00	Fail	NA	Fail	NA	Fail
EXTL2	HsaALTD0002339-1/2	0	0.00	Fail	75.00	Fail	100.00	Fail	NA	Fail
EXTL2	HsaALTD0002339-2/2	30	100.00	Fail	25.00	Fail	0.00	Fail	NA	Fail
CADM3	HsaALTD0001116-1/2	0	0.00	Pass	0.00	Pass	NA	Fail	NA	Fail
CADM3	HsaALTD0001116-2/2	138	100.00	Pass	100.00	Pass	NA	Fail	NA	Fail
SLAMF9	HsaALTD0005937-1/2	0	NA	Fail	NA	Fail	16.67	Fail	0.00	Fail
SLAMF9	HsaALTD0005937-2/2	136	NA	Fail	NA	Fail	83.33	Fail	100.00	Fail
